"DAYSAHEAD","TARGETDATE","FORECASTDEMAND","CARDINALPOINT","CP_TYPE","CP_ST_TIME","CP_END_TIME","F_Point","FORECAST_TIMESTAMP"
2,"2024-08-20",23336,"2F","F",800,800,"","2024-08-18T16:08:28Z"
2,"2024-08-20",24722,"2A","P",830,1200,"DM","2024-08-18T16:08:28Z"
2,"2024-08-20",21852,"2B","P",1230,1300,"","2024-08-18T16:08:28Z"
2,"2024-08-20",20118,"3B","T",1330,1630,"Dm","2024-08-18T16:08:28Z"
2,"2024-08-20",25897,"3C","P",1700,1900,"","2024-08-18T16:08:28Z"
2,"2024-08-20",26613,"4B","P",1930,2100,"EM","2024-08-18T16:08:28Z"
2,"2024-08-20",19281,"4C","F",2400,2400,"","2024-08-18T16:08:28Z"
2,"2024-08-21",18642,"1F","F",30,30,"","2024-08-19T15:33:16Z"
2,"2024-08-21",17890,"1A","F",200,200,"","2024-08-19T15:33:16Z"
2,"2024-08-21",16831,"4","F",400,400,"","2024-08-19T15:33:16Z"
2,"2024-08-21",16768,"1B","T",430,730,"Om","2024-08-19T15:33:16Z"
2,"2024-08-21",22421,"2F","F",800,800,"","2024-08-19T15:33:16Z"
2,"2024-08-21",23152,"2A","P",830,1200,"DM","2024-08-19T15:33:16Z"
2,"2024-08-21",21339,"2B","P",1230,1300,"","2024-08-19T15:33:16Z"
2,"2024-08-21",20796,"3B","T",1330,1630,"Dm","2024-08-19T15:33:16Z"
2,"2024-08-21",25892,"3C","P",1700,1900,"","2024-08-19T15:33:16Z"
2,"2024-08-21",25973,"4B","P",1930,2100,"EM","2024-08-19T15:33:16Z"
2,"2024-08-21",18616,"4C","F",2400,2400,"","2024-08-19T15:33:16Z"
2,"2024-08-22",18120,"1F","F",30,30,"","2024-08-20T15:19:01Z"
2,"2024-08-22",16864,"1A","F",200,200,"","2024-08-20T15:19:01Z"
2,"2024-08-22",15859,"4","F",400,400,"","2024-08-20T15:19:01Z"
2,"2024-08-22",15672,"1B","T",430,730,"Om","2024-08-20T15:19:01Z"
2,"2024-08-22",21870,"2F","F",800,800,"","2024-08-20T15:19:01Z"
2,"2024-08-22",23782,"2A","P",830,1200,"DM","2024-08-20T15:19:01Z"
2,"2024-08-22",23441,"2B","P",1230,1300,"","2024-08-20T15:19:01Z"
2,"2024-08-22",23490,"3B","T",1330,1630,"Dm","2024-08-20T15:19:01Z"
2,"2024-08-22",27139,"3C","P",1700,1900,"","2024-08-20T15:19:01Z"
2,"2024-08-22",27358,"4B","P",1930,2100,"EM","2024-08-20T15:19:01Z"
2,"2024-08-22",20519,"4C","F",2400,2400,"","2024-08-20T15:19:01Z"
2,"2024-08-23",19851,"1F","F",30,30,"","2024-08-21T15:24:52Z"
2,"2024-08-23",18532,"1A","F",200,200,"","2024-08-21T15:24:52Z"
2,"2024-08-23",17015,"4","F",400,400,"","2024-08-21T15:24:52Z"
2,"2024-08-23",16567,"1B","T",430,730,"Om","2024-08-21T15:24:52Z"
2,"2024-08-23",22104,"2F","F",800,800,"","2024-08-21T15:24:52Z"
2,"2024-08-23",23478,"2A","P",830,1200,"DM","2024-08-21T15:24:52Z"
2,"2024-08-23",19727,"2B","P",1230,1300,"","2024-08-21T15:24:52Z"
2,"2024-08-23",18332,"3B","T",1330,1630,"Dm","2024-08-21T15:24:52Z"
2,"2024-08-23",25499,"3C","P",1700,1900,"","2024-08-21T15:24:52Z"
2,"2024-08-23",25982,"4B","P",1930,2100,"EM","2024-08-21T15:24:52Z"
2,"2024-08-23",20411,"4C","F",2400,2400,"","2024-08-21T15:24:52Z"
2,"2024-08-24",19836,"1F","F",30,30,"","2024-08-22T16:13:42Z"
2,"2024-08-24",18674,"1A","F",200,200,"","2024-08-22T16:13:42Z"
2,"2024-08-24",17176,"4","F",400,400,"","2024-08-22T16:13:42Z"
2,"2024-08-24",16919,"1B","T",430,730,"Om","2024-08-22T16:13:42Z"
2,"2024-08-24",20325,"2F","F",800,800,"","2024-08-22T16:13:42Z"
2,"2024-08-24",22961,"2A","P",830,1200,"DM","2024-08-22T16:13:42Z"
2,"2024-08-24",21225,"2B","P",1230,1300,"","2024-08-22T16:13:42Z"
2,"2024-08-24",16834,"3B","T",1330,1630,"Dm","2024-08-22T16:13:42Z"
2,"2024-08-24",22249,"3C","P",1700,1900,"","2024-08-22T16:13:42Z"
2,"2024-08-24",23155,"4B","P",1930,2100,"EM","2024-08-22T16:13:42Z"
2,"2024-08-24",18431,"4C","F",2400,2400,"","2024-08-22T16:13:42Z"
2,"2024-08-25",17398,"1F","F",30,30,"","2024-08-23T14:51:12Z"
2,"2024-08-25",16648,"1A","F",200,200,"","2024-08-23T14:51:12Z"
2,"2024-08-25",15223,"4","F",400,400,"","2024-08-23T14:51:12Z"
2,"2024-08-25",14810,"1B","T",430,730,"Om","2024-08-23T14:51:12Z"
2,"2024-08-25",15824,"2F","F",800,800,"","2024-08-23T14:51:12Z"
2,"2024-08-25",16515,"2A","P",830,1200,"","2024-08-23T14:51:12Z"
2,"2024-08-25",17170,"2B","P",1230,1300,"DM","2024-08-23T14:51:12Z"
2,"2024-08-25",16563,"3B","T",1330,1630,"Dm","2024-08-23T14:51:12Z"
2,"2024-08-25",22275,"3C","P",1700,1900,"","2024-08-23T14:51:12Z"
2,"2024-08-25",22944,"4B","P",1930,2100,"EM","2024-08-23T14:51:12Z"
2,"2024-08-25",18150,"4C","F",2400,2400,"","2024-08-23T14:51:12Z"
2,"2024-08-26",17350,"1F","F",30,30,"","2024-08-24T15:53:40Z"
2,"2024-08-26",16526,"1A","F",200,200,"","2024-08-24T15:53:40Z"
2,"2024-08-26",15590,"4","F",400,400,"","2024-08-24T15:53:40Z"
2,"2024-08-26",15543,"1B","T",430,730,"Om","2024-08-24T15:53:40Z"
2,"2024-08-26",18492,"2F","F",800,800,"","2024-08-24T15:53:40Z"
2,"2024-08-26",19391,"2A","P",830,1200,"DM","2024-08-24T15:53:40Z"
2,"2024-08-26",17726,"2B","P",1230,1300,"","2024-08-24T15:53:40Z"
2,"2024-08-26",17030,"3B","T",1330,1630,"Dm","2024-08-24T15:53:40Z"
2,"2024-08-26",24775,"3C","P",1700,1900,"","2024-08-24T15:53:40Z"
2,"2024-08-26",25586,"4B","P",1930,2100,"EM","2024-08-24T15:53:40Z"
2,"2024-08-26",18303,"4C","F",2400,2400,"","2024-08-24T15:53:40Z"
2,"2024-08-27",18539,"1F","F",30,30,"","2024-08-25T16:21:42Z"
2,"2024-08-27",16994,"1A","F",200,200,"","2024-08-25T16:21:42Z"
2,"2024-08-27",15735,"4","F",400,400,"Om","2024-08-25T16:21:42Z"
2,"2024-08-27",15740,"1B","T",430,730,"","2024-08-25T16:21:42Z"
2,"2024-08-27",22932,"2F","F",800,800,"","2024-08-25T16:21:42Z"
2,"2024-08-27",24474,"2A","P",830,1200,"DM","2024-08-25T16:21:42Z"
2,"2024-08-27",21837,"2B","P",1230,1300,"","2024-08-25T16:21:42Z"
2,"2024-08-27",21198,"3B","T",1330,1630,"Dm","2024-08-25T16:21:42Z"
2,"2024-08-27",27326,"3C","P",1700,1900,"","2024-08-25T16:21:42Z"
2,"2024-08-27",27922,"4B","P",1930,2100,"EM","2024-08-25T16:21:42Z"
2,"2024-08-27",20815,"4C","F",2400,2400,"","2024-08-25T16:21:42Z"
2,"2024-08-28",20565,"1F","F",30,30,"","2024-08-26T16:12:17Z"
2,"2024-08-28",19413,"1A","F",200,200,"","2024-08-26T16:12:17Z"
2,"2024-08-28",18578,"4","F",400,400,"Om","2024-08-26T16:12:17Z"
2,"2024-08-28",18628,"1B","T",430,730,"","2024-08-26T16:12:17Z"
2,"2024-08-28",25264,"2F","F",800,800,"","2024-08-26T16:12:17Z"
2,"2024-08-28",26969,"2A","P",830,1200,"DM","2024-08-26T16:12:17Z"
2,"2024-08-28",25096,"2B","P",1230,1300,"","2024-08-26T16:12:17Z"
2,"2024-08-28",22940,"3B","T",1330,1630,"Dm","2024-08-26T16:12:17Z"
2,"2024-08-28",28785,"3C","P",1700,1900,"","2024-08-26T16:12:17Z"
2,"2024-08-28",28915,"4B","P",1930,2100,"EM","2024-08-26T16:12:17Z"
2,"2024-08-28",21943,"4C","F",2400,2400,"","2024-08-26T16:12:17Z"
2,"2024-08-29",21111,"1F","F",30,30,"","2024-08-27T14:59:56Z"
2,"2024-08-29",19976,"1A","F",200,200,"","2024-08-27T14:59:56Z"
2,"2024-08-29",18873,"4","F",400,400,"","2024-08-27T14:59:56Z"
2,"2024-08-29",18746,"1B","T",430,730,"Om","2024-08-27T14:59:56Z"
2,"2024-08-29",24231,"2F","F",800,800,"","2024-08-27T14:59:56Z"
2,"2024-08-29",24974,"2A","P",830,1200,"DM","2024-08-27T14:59:56Z"
2,"2024-08-29",22717,"2B","P",1230,1300,"","2024-08-27T14:59:56Z"
2,"2024-08-29",21759,"3B","T",1330,1630,"Dm","2024-08-27T14:59:56Z"
2,"2024-08-29",28168,"3C","P",1700,1900,"","2024-08-27T14:59:56Z"
2,"2024-08-29",28508,"4B","P",1930,2100,"EM","2024-08-27T14:59:56Z"
2,"2024-08-29",21949,"4C","F",2400,2400,"","2024-08-27T14:59:56Z"
2,"2024-08-30",21142,"1F","F",30,30,"","2024-08-28T15:14:05Z"
2,"2024-08-30",20540,"1A","F",200,200,"","2024-08-28T15:14:05Z"
2,"2024-08-30",19013,"4","F",400,400,"","2024-08-28T15:14:05Z"
2,"2024-08-30",18877,"1B","T",430,730,"Om","2024-08-28T15:14:05Z"
2,"2024-08-30",24482,"2F","F",800,800,"","2024-08-28T15:14:05Z"
2,"2024-08-30",25514,"2A","P",830,1200,"DM","2024-08-28T15:14:05Z"
2,"2024-08-30",23088,"2B","P",1230,1300,"","2024-08-28T15:14:05Z"
2,"2024-08-30",21689,"3B","T",1330,1630,"Dm","2024-08-28T15:14:05Z"
2,"2024-08-30",28126,"3C","P",1700,1900,"","2024-08-28T15:14:05Z"
2,"2024-08-30",28325,"4B","P",1930,2100,"EM","2024-08-28T15:14:05Z"
2,"2024-08-30",22038,"4C","F",2400,2400,"","2024-08-28T15:14:05Z"
2,"2024-08-31",21155,"1F","F",30,30,"","2024-08-29T15:28:32Z"
2,"2024-08-31",20008,"1A","F",200,200,"","2024-08-29T15:28:32Z"
2,"2024-08-31",18418,"4","F",400,400,"","2024-08-29T15:28:32Z"
2,"2024-08-31",17818,"1B","T",430,730,"Om","2024-08-29T15:28:32Z"
2,"2024-08-31",19976,"2F","F",800,800,"","2024-08-29T15:28:32Z"
2,"2024-08-31",21936,"2A","P",830,1200,"DM","2024-08-29T15:28:32Z"
2,"2024-08-31",20391,"2B","P",1230,1300,"","2024-08-29T15:28:32Z"
2,"2024-08-31",19613,"3B","T",1330,1630,"Dm","2024-08-29T15:28:32Z"
2,"2024-08-31",25789,"3C","P",1700,1900,"","2024-08-29T15:28:32Z"
2,"2024-08-31",26254,"4B","P",1930,2100,"EM","2024-08-29T15:28:32Z"
2,"2024-08-31",19964,"4C","F",2400,2400,"","2024-08-29T15:28:32Z"
2,"2024-09-01",19234,"1F","F",30,30,"","2024-08-30T14:30:56Z"
2,"2024-09-01",18088,"1A","F",200,200,"","2024-08-30T14:30:56Z"
2,"2024-09-01",16781,"4","F",400,400,"","2024-08-30T14:30:56Z"
2,"2024-09-01",16272,"1B","T",430,730,"Om","2024-08-30T14:30:56Z"
2,"2024-09-01",17456,"2F","F",800,800,"","2024-08-30T14:30:56Z"
2,"2024-09-01",19821,"2A","P",830,1200,"","2024-08-30T14:30:56Z"
2,"2024-09-01",20415,"2B","P",1230,1300,"DM","2024-08-30T14:30:56Z"
2,"2024-09-01",19662,"3B","T",1330,1630,"Dm","2024-08-30T14:30:56Z"
2,"2024-09-01",26577,"3C","P",1700,1900,"EM","2024-08-30T14:30:56Z"
2,"2024-09-01",26489,"4B","P",1930,2100,"","2024-08-30T14:30:56Z"
2,"2024-09-01",20721,"4C","F",2400,2400,"","2024-08-30T14:30:56Z"
2,"2024-09-02",19836,"1F","F",30,30,"","2024-08-31T15:31:29Z"
2,"2024-09-02",18815,"1A","F",200,200,"","2024-08-31T15:31:29Z"
2,"2024-09-02",18121,"4","F",400,400,"","2024-08-31T15:31:29Z"
2,"2024-09-02",18051,"1B","T",430,730,"Om","2024-08-31T15:31:29Z"
2,"2024-09-02",25459,"2F","F",800,800,"","2024-08-31T15:31:29Z"
2,"2024-09-02",28784,"2A","P",830,1200,"DM","2024-08-31T15:31:29Z"
2,"2024-09-02",28706,"2B","P",1230,1300,"","2024-08-31T15:31:29Z"
2,"2024-09-02",26959,"3B","T",1330,1630,"Dm","2024-08-31T15:31:29Z"
2,"2024-09-02",29808,"3C","P",1700,1900,"","2024-08-31T15:31:29Z"
2,"2024-09-02",29916,"4B","P",1930,2100,"EM","2024-08-31T15:31:29Z"
2,"2024-09-02",21799,"4C","F",2400,2400,"","2024-08-31T15:31:29Z"
2,"2024-09-03",20665,"1F","F",30,30,"","2024-09-01T15:15:29Z"
2,"2024-09-03",19688,"1A","F",200,200,"","2024-09-01T15:15:29Z"
2,"2024-09-03",18614,"4","F",400,400,"","2024-09-01T15:15:29Z"
2,"2024-09-03",18502,"1B","T",430,730,"Om","2024-09-01T15:15:29Z"
2,"2024-09-03",25892,"2F","F",800,800,"","2024-09-01T15:15:29Z"
2,"2024-09-03",26714,"2A","P",830,1200,"DM","2024-09-01T15:15:29Z"
2,"2024-09-03",24942,"2B","P",1230,1300,"","2024-09-01T15:15:29Z"
2,"2024-09-03",24006,"3B","T",1330,1630,"Dm","2024-09-01T15:15:29Z"
2,"2024-09-03",28654,"3C","P",1700,1900,"","2024-09-01T15:15:29Z"
2,"2024-09-03",29950,"4B","P",1930,2100,"EM","2024-09-01T15:15:29Z"
2,"2024-09-03",21908,"4C","F",2400,2400,"","2024-09-01T15:15:29Z"
2,"2024-09-04",21198,"1F","F",30,30,"","2024-09-02T11:51:59Z"
2,"2024-09-04",20247,"1A","F",200,200,"","2024-09-02T11:51:59Z"
2,"2024-09-04",19111,"4","F",400,400,"","2024-09-02T11:51:59Z"
2,"2024-09-04",18985,"1B","T",430,730,"Om","2024-09-02T11:51:59Z"
2,"2024-09-04",26050,"2F","F",800,800,"","2024-09-02T11:51:59Z"
2,"2024-09-04",26811,"2A","P",830,1200,"DM","2024-09-02T11:51:59Z"
2,"2024-09-04",24774,"2B","P",1230,1300,"","2024-09-02T11:51:59Z"
2,"2024-09-04",24036,"3B","T",1330,1630,"Dm","2024-09-02T11:51:59Z"
2,"2024-09-04",29162,"3C","P",1700,1900,"","2024-09-02T11:51:59Z"
2,"2024-09-04",30693,"4B","P",1930,2100,"EM","2024-09-02T11:51:59Z"
2,"2024-09-04",21900,"4C","F",2400,2400,"","2024-09-02T11:51:59Z"
2,"2024-09-05",20893,"1F","F",30,30,"","2024-09-03T16:09:58Z"
2,"2024-09-05",19948,"1A","F",200,200,"","2024-09-03T16:09:58Z"
2,"2024-09-05",18372,"4","F",400,400,"","2024-09-03T16:09:58Z"
2,"2024-09-05",18316,"1B","T",430,730,"Om","2024-09-03T16:09:58Z"
2,"2024-09-05",27347,"2F","F",800,800,"","2024-09-03T16:09:58Z"
2,"2024-09-05",29289,"2A","P",830,1200,"DM","2024-09-03T16:09:58Z"
2,"2024-09-05",28371,"2B","P",1230,1300,"","2024-09-03T16:09:58Z"
2,"2024-09-05",27024,"3B","T",1330,1630,"Dm","2024-09-03T16:09:58Z"
2,"2024-09-05",29728,"3C","P",1700,1900,"","2024-09-03T16:09:58Z"
2,"2024-09-05",30057,"4B","P",1930,2100,"EM","2024-09-03T16:09:58Z"
2,"2024-09-05",21025,"4C","F",2400,2400,"","2024-09-03T16:09:58Z"
2,"2024-09-06",19953,"1F","F",30,30,"","2024-09-04T16:11:47Z"
2,"2024-09-06",18504,"1A","F",200,200,"","2024-09-04T16:11:47Z"
2,"2024-09-06",17878,"4","F",400,400,"Om","2024-09-04T16:11:47Z"
2,"2024-09-06",18046,"1B","T",430,730,"","2024-09-04T16:11:47Z"
2,"2024-09-06",24408,"2F","F",800,800,"","2024-09-04T16:11:47Z"
2,"2024-09-06",26239,"2A","P",830,1200,"DM","2024-09-04T16:11:47Z"
2,"2024-09-06",25256,"2B","P",1230,1300,"","2024-09-04T16:11:47Z"
2,"2024-09-06",23177,"3B","T",1330,1630,"Dm","2024-09-04T16:11:47Z"
2,"2024-09-06",28340,"3C","P",1700,1900,"","2024-09-04T16:11:47Z"
2,"2024-09-06",28760,"4B","P",1930,2100,"EM","2024-09-04T16:11:47Z"
2,"2024-09-06",21302,"4C","F",2400,2400,"","2024-09-04T16:11:47Z"
2,"2024-09-07",20892,"1F","F",30,30,"","2024-09-05T16:03:16Z"
2,"2024-09-07",19236,"1A","F",200,200,"","2024-09-05T16:03:16Z"
2,"2024-09-07",17989,"4","F",400,400,"Om","2024-09-05T16:03:16Z"
2,"2024-09-07",18151,"1B","T",430,730,"","2024-09-05T16:03:16Z"
2,"2024-09-07",21381,"2F","F",800,800,"","2024-09-05T16:03:16Z"
2,"2024-09-07",24704,"2A","P",830,1200,"DM","2024-09-05T16:03:16Z"
2,"2024-09-07",24365,"2B","P",1230,1300,"","2024-09-05T16:03:16Z"
2,"2024-09-07",21866,"3B","T",1330,1630,"Dm","2024-09-05T16:03:16Z"
2,"2024-09-07",26414,"3C","P",1700,1900,"","2024-09-05T16:03:16Z"
2,"2024-09-07",27509,"4B","P",1930,2100,"EM","2024-09-05T16:03:16Z"
2,"2024-09-07",20460,"4C","F",2400,2400,"","2024-09-05T16:03:16Z"
2,"2024-09-08",20520,"1F","F",30,30,"","2024-09-06T16:03:28Z"
2,"2024-09-08",19125,"1A","F",200,200,"","2024-09-06T16:03:28Z"
2,"2024-09-08",17807,"4","F",400,400,"","2024-09-06T16:03:28Z"
2,"2024-09-08",17499,"1B","T",430,730,"Om","2024-09-06T16:03:28Z"
2,"2024-09-08",19468,"2F","F",800,800,"","2024-09-06T16:03:28Z"
2,"2024-09-08",22621,"2A","P",830,1200,"","2024-09-06T16:03:28Z"
2,"2024-09-08",23058,"2B","P",1230,1300,"DM","2024-09-06T16:03:28Z"
2,"2024-09-08",21186,"3B","T",1330,1630,"Dm","2024-09-06T16:03:28Z"
2,"2024-09-08",27314,"3C","P",1700,1900,"","2024-09-06T16:03:28Z"
2,"2024-09-08",28650,"4B","P",1930,2100,"EM","2024-09-06T16:03:28Z"
2,"2024-09-08",20239,"4C","F",2400,2400,"","2024-09-06T16:03:28Z"
2,"2024-09-09",19310,"1F","F",30,30,"","2024-09-07T16:13:16Z"
2,"2024-09-09",18351,"1S","T",100,130,"","2024-09-07T16:13:16Z"
2,"2024-09-09",18177,"1A","P",200,230,"","2024-09-07T16:13:16Z"
2,"2024-09-09",17124,"4","F",400,400,"","2024-09-07T16:13:16Z"
2,"2024-09-09",17008,"1B","T",430,730,"Om","2024-09-07T16:13:16Z"
2,"2024-09-09",25629,"2F","F",800,800,"","2024-09-07T16:13:16Z"
2,"2024-09-09",27952,"2A","P",830,1200,"DM","2024-09-07T16:13:16Z"
2,"2024-09-09",26153,"2B","P",1230,1300,"","2024-09-07T16:13:16Z"
2,"2024-09-09",23602,"3B","T",1330,1630,"Dm","2024-09-07T16:13:16Z"
2,"2024-09-09",28996,"3C","P",1700,1900,"","2024-09-07T16:13:16Z"
2,"2024-09-09",30721,"4B","P",1930,2030,"EM","2024-09-07T16:13:16Z"
2,"2024-09-09",20575,"4C","F",2400,2400,"","2024-09-07T16:13:16Z"
2,"2024-09-10",19252,"1F","F",30,30,"","2024-09-08T15:55:58Z"
2,"2024-09-10",18238,"1S","T",100,130,"","2024-09-08T15:55:58Z"
2,"2024-09-10",18235,"1A","P",200,230,"","2024-09-08T15:55:58Z"
2,"2024-09-10",16488,"4","F",400,400,"","2024-09-08T15:55:58Z"
2,"2024-09-10",16403,"1B","T",430,730,"Om","2024-09-08T15:55:58Z"
2,"2024-09-10",24889,"2F","F",800,800,"","2024-09-08T15:55:58Z"
2,"2024-09-10",26032,"2A","P",830,1200,"DM","2024-09-08T15:55:58Z"
2,"2024-09-10",24358,"2B","P",1230,1300,"","2024-09-08T15:55:58Z"
2,"2024-09-10",22882,"3B","T",1330,1630,"Dm","2024-09-08T15:55:58Z"
2,"2024-09-10",28290,"3C","P",1700,1900,"","2024-09-08T15:55:58Z"
2,"2024-09-10",29362,"4B","P",1930,2030,"EM","2024-09-08T15:55:58Z"
2,"2024-09-10",19952,"4C","F",2400,2400,"","2024-09-08T15:55:58Z"
2,"2024-09-11",19597,"1F","F",30,30,"","2024-09-09T16:02:01Z"
2,"2024-09-11",18791,"1S","T",100,130,"","2024-09-09T16:02:01Z"
2,"2024-09-11",18760,"1A","P",200,230,"","2024-09-09T16:02:01Z"
2,"2024-09-11",17405,"4","F",400,400,"","2024-09-09T16:02:01Z"
2,"2024-09-11",17239,"1B","T",430,730,"Om","2024-09-09T16:02:01Z"
2,"2024-09-11",25332,"2F","F",800,800,"","2024-09-09T16:02:01Z"
2,"2024-09-11",25865,"2A","P",830,1200,"DM","2024-09-09T16:02:01Z"
2,"2024-09-11",22430,"2B","P",1230,1300,"","2024-09-09T16:02:01Z"
2,"2024-09-11",21462,"3B","T",1330,1630,"Dm","2024-09-09T16:02:01Z"
2,"2024-09-11",29096,"3C","P",1700,1900,"","2024-09-09T16:02:01Z"
2,"2024-09-11",29944,"4B","P",1930,2030,"EM","2024-09-09T16:02:01Z"
2,"2024-09-11",20620,"4C","F",2400,2400,"","2024-09-09T16:02:01Z"
2,"2024-09-12",19836,"1F","F",30,30,"","2024-09-10T14:28:08Z"
2,"2024-09-12",19094,"1S","T",100,130,"","2024-09-10T14:28:08Z"
2,"2024-09-12",19150,"1A","P",200,230,"","2024-09-10T14:28:08Z"
2,"2024-09-12",18061,"4","F",400,400,"","2024-09-10T14:28:08Z"
2,"2024-09-12",18007,"1B","T",430,730,"Om","2024-09-10T14:28:08Z"
2,"2024-09-12",26459,"2F","F",800,800,"","2024-09-10T14:28:08Z"
2,"2024-09-12",26749,"2A","P",830,1200,"DM","2024-09-10T14:28:08Z"
2,"2024-09-12",23676,"2B","P",1230,1300,"","2024-09-10T14:28:08Z"
2,"2024-09-12",22846,"3B","T",1330,1630,"Dm","2024-09-10T14:28:08Z"
2,"2024-09-12",29794,"3C","P",1700,1900,"","2024-09-10T14:28:08Z"
2,"2024-09-12",31421,"4B","P",1930,2030,"EM","2024-09-10T14:28:08Z"
2,"2024-09-12",21957,"4C","F",2400,2400,"","2024-09-10T14:28:08Z"
2,"2024-09-13",22341,"1F","F",30,30,"","2024-09-11T14:48:52Z"
2,"2024-09-13",21497,"1S","T",100,130,"","2024-09-11T14:48:52Z"
2,"2024-09-13",21254,"1A","P",200,230,"","2024-09-11T14:48:52Z"
2,"2024-09-13",20554,"4","F",400,400,"Om","2024-09-11T14:48:52Z"
2,"2024-09-13",20577,"1B","T",430,730,"","2024-09-11T14:48:52Z"
2,"2024-09-13",27928,"2F","F",800,800,"","2024-09-11T14:48:52Z"
2,"2024-09-13",28539,"2A","P",830,1200,"DM","2024-09-11T14:48:52Z"
2,"2024-09-13",26150,"2B","P",1230,1300,"","2024-09-11T14:48:52Z"
2,"2024-09-13",25429,"3B","T",1330,1630,"Dm","2024-09-11T14:48:52Z"
2,"2024-09-13",30709,"3C","P",1700,1900,"","2024-09-11T14:48:52Z"
2,"2024-09-13",31373,"4B","P",1930,2030,"EM","2024-09-11T14:48:52Z"
2,"2024-09-13",21994,"4C","F",2400,2400,"","2024-09-11T14:48:52Z"
2,"2024-09-14",21010,"1F","F",30,30,"","2024-09-12T15:29:58Z"
2,"2024-09-14",19884,"1S","T",100,130,"","2024-09-12T15:29:58Z"
2,"2024-09-14",19617,"1A","P",200,230,"","2024-09-12T15:29:58Z"
2,"2024-09-14",17981,"4","F",400,400,"","2024-09-12T15:29:58Z"
2,"2024-09-14",17831,"1B","T",430,730,"Om","2024-09-12T15:29:58Z"
2,"2024-09-14",21713,"2F","F",800,800,"","2024-09-12T15:29:58Z"
2,"2024-09-14",22821,"2A","P",830,1200,"DM","2024-09-12T15:29:58Z"
2,"2024-09-14",19657,"2B","P",1230,1300,"","2024-09-12T15:29:58Z"
2,"2024-09-14",18765,"3B","T",1330,1630,"Dm","2024-09-12T15:29:58Z"
2,"2024-09-14",26287,"3C","P",1700,1900,"","2024-09-12T15:29:58Z"
2,"2024-09-14",27286,"4B","P",1930,2030,"EM","2024-09-12T15:29:58Z"
2,"2024-09-14",19724,"4C","F",2400,2400,"","2024-09-12T15:29:58Z"
2,"2024-09-15",18798,"1F","F",30,30,"","2024-09-13T15:32:33Z"
2,"2024-09-15",17820,"1S","T",100,130,"","2024-09-13T15:32:33Z"
2,"2024-09-15",17789,"1A","P",200,230,"","2024-09-13T15:32:33Z"
2,"2024-09-15",16360,"4","F",400,400,"Om","2024-09-13T15:32:33Z"
2,"2024-09-15",16383,"1B","T",430,730,"","2024-09-13T15:32:33Z"
2,"2024-09-15",18017,"2F","F",800,800,"","2024-09-13T15:32:33Z"
2,"2024-09-15",21251,"2A","P",830,1200,"DM","2024-09-13T15:32:33Z"
2,"2024-09-15",20984,"2B","P",1230,1300,"","2024-09-13T15:32:33Z"
2,"2024-09-15",20406,"3B","T",1330,1630,"Dm","2024-09-13T15:32:33Z"
2,"2024-09-15",28043,"3C","P",1700,1900,"","2024-09-13T15:32:33Z"
2,"2024-09-15",29460,"4B","P",1930,2030,"EM","2024-09-13T15:32:33Z"
2,"2024-09-15",20749,"4C","F",2400,2400,"","2024-09-13T15:32:33Z"
2,"2024-09-16",19788,"1F","F",30,30,"","2024-09-14T15:52:05Z"
2,"2024-09-16",19284,"1S","T",100,130,"","2024-09-14T15:52:05Z"
2,"2024-09-16",19344,"1A","P",200,230,"","2024-09-14T15:52:05Z"
2,"2024-09-16",18401,"4","F",400,400,"Om","2024-09-14T15:52:05Z"
2,"2024-09-16",18464,"1B","T",430,730,"","2024-09-14T15:52:05Z"
2,"2024-09-16",27116,"2F","F",800,800,"","2024-09-14T15:52:05Z"
2,"2024-09-16",27772,"2A","P",830,1200,"DM","2024-09-14T15:52:05Z"
2,"2024-09-16",24603,"2B","P",1230,1300,"","2024-09-14T15:52:05Z"
2,"2024-09-16",22557,"3B","T",1330,1630,"Dm","2024-09-14T15:52:05Z"
2,"2024-09-16",31147,"3C","P",1700,1900,"","2024-09-14T15:52:05Z"
2,"2024-09-16",32449,"4B","P",1930,2030,"EM","2024-09-14T15:52:05Z"
2,"2024-09-16",22268,"4C","F",2400,2400,"","2024-09-14T15:52:05Z"
2,"2024-09-17",20918,"1F","F",30,30,"","2024-09-15T15:35:48Z"
2,"2024-09-17",20296,"1S","T",100,130,"","2024-09-15T15:35:48Z"
2,"2024-09-17",20325,"1A","P",200,230,"","2024-09-15T15:35:48Z"
2,"2024-09-17",19127,"4","F",400,400,"","2024-09-15T15:35:48Z"
2,"2024-09-17",19118,"1B","T",430,730,"Om","2024-09-15T15:35:48Z"
2,"2024-09-17",27850,"2F","F",800,800,"","2024-09-15T15:35:48Z"
2,"2024-09-17",28110,"2A","P",830,1200,"DM","2024-09-15T15:35:48Z"
2,"2024-09-17",24450,"2B","P",1230,1300,"","2024-09-15T15:35:48Z"
2,"2024-09-17",22842,"3B","T",1330,1630,"Dm","2024-09-15T15:35:48Z"
2,"2024-09-17",31067,"3C","P",1700,1900,"","2024-09-15T15:35:48Z"
2,"2024-09-17",32166,"4B","P",1930,2030,"EM","2024-09-15T15:35:48Z"
2,"2024-09-17",21995,"4C","F",2400,2400,"","2024-09-15T15:35:48Z"
2,"2024-09-18",21013,"1F","F",30,30,"","2024-09-16T14:49:38Z"
