"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","FORECAST_ACTUAL_INDICATOR","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW"
"2024-09-30",13,22374,"A",24789,20546,2674,6622,0,17194,0,663,883,969,-1,-269,-451,-531,986,1342,0,995
"2024-09-30",14,24635,"A",26475,22648,2610,6622,0,17194,0,156,1283,999,-1,-201,-452,-530,999,1399,0,1211
"2024-09-30",15,27375,"A",28870,25121,2542,6622,0,17194,0,11,1651,999,-1,514,-452,-531,999,1398,0,1282
"2024-09-30",16,29203,"A",30703,26818,2473,6622,33,17194,0,17,1703,996,-1,635,-451,-531,999,1397,0,1291
"2024-09-30",17,30303,"A",31860,27765,2433,6622,184,17194,0,74,1435,723,-1,954,-451,-531,999,1397,0,1411
"2024-09-30",18,31020,"A",32513,28418,2393,6622,405,17194,0,10,1518,702,-1,1005,-451,-531,999,1397,0,1423
"2024-09-30",19,32000,"A",33494,29292,2378,6622,640,17194,0,10,1502,977,-1,1023,-452,-531,1018,1397,0,1423
"2024-09-30",20,32060,"A",33554,29246,2362,6622,988,17194,0,10,1379,999,-1,1032,-452,-531,1019,1397,0,1423
"2024-09-30",21,31893,"A",33385,29127,2336,6622,1242,17194,0,9,1211,998,-1,1024,-451,-531,1019,1397,0,1422
"2024-09-30",22,31871,"A",33361,29073,2310,6622,1412,17194,0,6,945,998,-1,1025,-452,-531,1019,1397,0,1423
"2024-09-30",23,31992,"A",33486,29159,2285,6622,1550,17194,0,10,938,998,-1,1024,-452,-531,1019,1397,0,1423
"2024-09-30",24,31953,"A",33445,29089,2259,6622,1739,17194,0,10,751,998,-1,1023,-451,-530,1019,1397,0,1417
"2024-09-30",25,32057,"A",33544,29158,2247,6622,2055,17194,0,3,631,999,-1,1023,-452,-531,1019,1397,0,1026
"2024-09-30",26,31786,"A",33278,28884,2234,6622,2291,17194,0,9,797,999,-1,1023,-451,-531,1019,1397,0,989
"2024-09-30",27,31585,"A",32995,28693,2274,6622,1979,17194,0,9,691,998,-1,1023,-452,-448,1019,1397,0,989
"2024-09-30",28,31284,"A",32627,28404,2313,6622,2024,17194,0,9,634,996,-1,1023,-451,-382,1019,1397,0,995
"2024-09-30",29,31282,"A",32561,28465,2336,6622,2172,17194,0,9,394,721,-1,1022,-452,-317,1001,1397,0,1385
"2024-09-30",30,31060,"A",32365,28270,2358,6622,1585,17194,0,9,309,699,-1,1022,-451,-344,999,1397,0,1421
"2024-09-30",31,31119,"A",32443,28352,2391,6622,1455,17194,0,9,324,644,-1,1038,-452,-362,999,1397,0,1421
"2024-09-30",32,31537,"A",32405,28766,2423,6622,1135,17194,0,9,672,644,-1,1039,-8,-350,999,1397,0,1424
"2024-09-30",33,32268,"A",33269,29445,2443,6622,1082,17194,0,9,669,970,-1,927,0,-491,999,1397,0,1425
"2024-09-30",34,32852,"A",33878,29986,2462,6622,741,17194,0,9,631,999,-1,923,0,-516,999,1397,0,1425
"2024-09-30",35,33643,"A",34690,30707,2483,6622,516,17194,0,6,696,999,-1,1025,-10,-530,999,1397,0,1425
"2024-09-30",36,33990,"A",35160,31097,2503,6622,277,17194,0,6,744,999,-1,1043,-132,-531,999,1397,0,1425
"2024-09-30",37,33880,"A",35203,31031,2503,6622,66,17194,0,7,717,893,-1,1037,-284,-531,999,1397,0,1425
"2024-09-30",38,33671,"A",35132,30864,2503,6622,0,17194,0,6,898,886,-1,1038,-424,-530,999,1397,0,1425
"2024-09-30",39,33599,"A",35088,30812,2499,6622,0,17194,0,5,1280,991,-1,1035,-452,-531,999,1397,0,1425
"2024-09-30",40,32914,"A",34404,30154,2495,6622,0,17194,0,7,1446,999,-1,1036,-452,-530,999,1397,0,1424
"2024-09-30",41,31867,"A",33355,29171,2488,6622,0,17194,0,5,1333,999,-1,1035,-452,-530,999,1397,0,1421
"2024-09-30",42,30771,"A",32258,28226,2480,6622,0,17194,0,4,1551,999,-1,1034,-452,-530,999,1397,0,1421
"2024-09-30",43,29595,"A",31084,27132,2472,6622,0,17194,0,6,1583,999,-1,1032,-452,-530,999,1397,0,1421
"2024-09-30",44,27619,"A",29110,25355,2463,6622,0,17194,0,7,1867,998,-1,1034,-452,-531,999,1397,0,1416
"2024-09-30",45,25876,"A",27304,23835,2454,6622,0,17194,0,7,1806,999,-1,1033,-452,-468,999,1397,0,1058
"2024-09-30",46,24595,"A",25897,22606,2444,6622,0,17194,0,24,1747,997,-1,1033,-452,-325,999,1398,0,1023
"2024-09-30",47,23099,"A",24614,21195,2424,6622,0,17194,0,335,1697,746,-1,942,-452,-227,954,1398,0,924
"2024-09-30",48,22018,"A",24002,20301,2404,6622,0,17194,0,687,1632,728,-1,935,-447,-349,950,1398,0,913
"2024-10-01",1,21445,"A",23528,19731,2331,6622,0,17194,0,687,1535,911,-1,825,-402,-493,973,1398,0,761
"2024-10-01",2,21080,"A",23198,19369,2258,6622,0,17194,0,686,1144,927,-1,815,-401,-530,974,1398,0,746
"2024-10-01",3,20613,"A",22730,19002,2254,6622,0,17194,0,684,1188,881,-1,593,-401,-531,974,1399,0,701
"2024-10-01",4,20521,"A",22627,19007,2249,6622,0,17194,0,674,1189,878,-1,586,-401,-530,974,1398,0,700
"2024-10-01",5,20365,"A",22466,18905,2255,6622,0,17194,0,668,1297,990,-1,127,-401,-531,997,1399,0,911
"2024-10-01",6,20261,"A",22299,18882,2261,6622,0,17194,0,606,1425,999,-1,107,-401,-530,999,1398,0,931
"2024-10-01",7,19953,"A",22051,18524,2267,6622,0,17194,0,666,1732,999,-1,196,-401,-530,999,1398,0,851
"2024-10-01",8,20118,"A",22225,18600,2272,6622,0,17194,0,674,1864,999,-1,202,-401,-531,999,1398,0,845
"2024-10-01",9,19828,"A",22019,18356,2258,6622,0,17194,0,671,2006,999,-1,-87,-401,-531,995,1398,0,988
"2024-10-01",10,19780,"A",21989,18233,2243,6622,0,17194,0,672,2167,999,-1,-104,-401,-531,994,1398,0,1007
"2024-10-01",11,19940,"A",22489,18433,2262,6622,0,17194,0,577,2113,944,-1,-539,-401,-531,492,1398,0,1386
"2024-10-01",12,20640,"A",23329,19105,2281,6622,0,17194,0,660,2030,936,-1,-621,-399,-508,454,1397,0,1423
"2024-10-01",13,23160,"A",25101,21458,2311,6622,0,17194,0,274,2824,374,-1,-463,-320,-383,296,1397,0,1425
"2024-10-01",14,25449,"A",27119,23576,2340,6622,0,17194,0,11,2874,328,-1,-436,-360,-362,285,1397,0,1425
"2024-10-01",15,27848,"A",29310,25713,2357,6622,1,17194,0,8,2815,469,-1,158,-451,-502,204,1397,0,1425
"2024-10-01",16,28798,"A",30292,26551,2373,6622,70,17194,0,11,2784,486,-1,186,-452,-530,205,1397,0,1425
"2024-10-01",17,30108,"A",31595,27713,2418,6622,255,17194,0,3,2663,958,-1,689,-452,-531,938,1397,0,1425
"2024-10-01",18,30411,"A",31901,27965,2463,6622,550,17194,0,7,2799,999,-1,735,-452,-530,999,1397,0,1425
"2024-10-01",19,30943,"A",32431,28520,2556,6622,852,17194,0,5,2726,998,-1,1003,-452,-530,1017,1397,0,1425
"2024-10-01",20,30880,"A",32371,28399,2648,6622,1208,17194,0,8,2534,999,-1,1024,-452,-530,1019,1397,0,1425
"2024-10-01",21,30824,"A",32315,28341,2753,6622,1561,17194,0,8,2616,999,-1,888,-452,-530,1019,1397,0,1425
"2024-10-01",22,31045,"A",32536,28566,2857,6622,1733,17194,0,8,2865,999,-1,882,-452,-530,1019,1397,0,1425
"2024-10-01",23,30701,"A",32193,28315,2938,6622,2195,17194,0,8,2795,999,-1,1039,-452,-531,1019,1397,0,1425
"2024-10-01",24,30557,"A",32048,28287,3019,6622,2398,17194,0,8,2787,999,-1,1051,-452,-530,1019,1397,0,1425
"2024-10-01",25,30734,"A",32226,28477,3069,6622,2372,17194,0,9,2854,999,-1,1050,-452,-530,1019,1397,0,1425
"2024-10-01",26,30905,"A",32394,28663,3119,6622,2098,17194,0,7,2727,999,-1,1051,-452,-529,1019,1397,0,1425
"2024-10-01",27,30592,"A",32083,28356,3162,6622,2083,17194,0,9,2632,999,-1,959,-452,-529,991,1397,0,1425
"2024-10-01",28,30134,"A",31624,27866,3205,6622,2051,17194,0,9,2659,999,-1,952,-451,-529,989,1397,0,1425
"2024-10-01",29,29702,"A",31192,27463,3223,6622,2005,17194,0,9,2615,999,-1,761,-452,-528,828,1397,0,1425
"2024-10-01",30,29446,"A",30936,27167,3241,6622,1834,17194,0,9,2346,999,-1,746,-452,-528,816,1397,0,1425
"2024-10-01",31,29453,"A",30943,27187,3258,6622,1687,17194,0,9,2276,999,-1,747,-452,-528,758,1397,0,1425
"2024-10-01",32,30002,"A",31492,27667,3275,6622,1445,17194,0,9,2345,999,-1,747,-451,-529,753,1397,0,1425
"2024-10-01",33,30767,"A",32257,28410,3189,6622,1158,17194,0,9,2261,999,-1,364,-452,-528,982,1397,0,1425
"2024-10-01",34,31531,"A",33021,29068,3103,6622,777,17194,0,9,2316,999,-1,334,-452,-528,999,1397,0,1425
"2024-10-01",35,32434,"A",33925,29957,3034,6622,490,17194,0,9,2462,964,-1,110,-452,-529,535,1397,0,1392
"2024-10-01",36,32902,"A",34393,30335,2965,6622,211,17194,0,9,2384,955,-1,103,-452,-529,500,1397,0,1400
"2024-10-01",37,33146,"A",34635,30626,2925,6622,58,17194,0,7,2611,587,-1,103,-452,-529,466,1397,0,1420
"2024-10-01",38,33416,"A",34905,30897,2885,6622,0,17194,0,7,2519,558,-1,103,-452,-529,577,1397,0,1421
"2024-10-01",39,33485,"A",34973,30909,2862,6622,0,17194,0,7,2474,955,-1,6,-452,-528,750,1397,0,1378
"2024-10-01",40,32959,"A",34448,30367,2838,6622,0,17194,0,7,2623,999,-1,0,-452,-529,762,1397,0,1374
"2024-10-01",41,31664,"A",33154,29111,2768,6622,0,17194,0,9,2142,991,-1,0,-452,-528,834,1397,0,1387
"2024-10-01",42,30736,"A",32231,28290,2697,6622,0,17194,0,12,2166,988,-1,0,-452,-530,839,1397,0,1389
"2024-10-01",43,28952,"A",30443,26684,2649,6622,0,17194,0,8,2145,809,-1,309,-452,-530,639,1397,0,1350
"2024-10-01",44,27440,"A",28931,25349,2601,6622,0,17194,0,8,2418,794,-1,355,-452,-530,624,1397,0,1345
"2024-10-01",45,25549,"A",27043,23595,2529,6622,0,17194,0,11,2354,934,-1,459,-452,-530,974,1397,0,1319
"2024-10-01",46,24224,"A",25717,22380,2457,6622,0,17194,0,10,2272,946,-1,457,-452,-530,999,1397,0,1318
"2024-10-01",47,22503,"A",24124,20777,2388,6622,0,17194,0,9,2233,752,-1,-194,-451,-466,819,1397,0,1410
"2024-10-01",48,21614,"A",23119,19936,2319,6622,0,17194,0,9,2209,738,-1,-227,-393,-375,806,1397,0,1418
"2024-10-02",1,21113,"A",23553,19502,2306,6622,0,17194,0,323,2331,981,-1,-768,-351,-497,860,1397,0,1418
"2024-10-02",2,20725,"A",23403,19128,2293,6622,0,17194,0,538,2361,999,-1,-811,-351,-477,864,1397,0,1418
"2024-10-02",3,20677,"A",23221,19049,2239,6622,0,17194,0,767,2268,999,-1,-401,-351,-524,990,1397,0,1418
"2024-10-02",4,20489,"A",23103,18939,2184,6622,0,17194,0,863,2116,999,-1,-368,-352,-530,999,1397,0,1418
"2024-10-02",5,20234,"A",22657,18698,2134,6622,0,17194,0,852,1853,995,-1,-188,-352,-530,784,1397,0,1418
"2024-10-02",6,19942,"A",22356,18353,2083,6622,0,17194,0,850,1532,995,-1,-181,-352,-530,768,1397,0,1418
"2024-10-02",7,19414,"A",22265,17838,2049,6622,0,17194,0,854,1501,1000,-1,-614,-352,-530,965,1397,0,1418
"2024-10-02",8,19273,"A",22047,17680,2015,6622,0,17194,0,775,1369,1000,-1,-617,-351,-530,979,1397,0,1418
"2024-10-02",9,19162,"A",21317,17522,1986,6622,0,17194,0,96,502,1000,-1,-676,-352,-530,979,1397,0,1418
"2024-10-02",10,19281,"A",21357,17640,1956,6622,0,17194,0,28,511,993,-1,-681,-352,-514,921,1398,0,1418
"2024-10-02",11,19416,"A",21392,17748,1942,6622,0,17194,0,9,1188,370,-1,-333,-306,-384,-443,1398,0,1423
"2024-10-02",12,20658,"A",22696,18872,1927,6622,0,17194,0,8,921,314,-1,-277,-363,-278,-611,1398,0,1423
"2024-10-02",13,23008,"A",24754,21058,1936,6622,0,17194,0,8,849,154,-1,-116,-451,-393,-277,1398,0,1424
"2024-10-02",14,25399,"A",27136,23247,1944,6622,0,17194,0,8,912,148,-1,-104,-452,-420,-252,1397,0,1417
"2024-10-02",15,27619,"A",29269,25263,1989,6622,1,17194,0,7,868,934,-1,-5,-452,-516,-169,1397,0,1027
"2024-10-02",16,28917,"A",30552,26431,2034,6622,84,17194,0,7,816,1002,-1,0,-452,-529,-146,1397,0,988
"2024-10-02",17,29984,"A",31476,27329,2084,6622,384,17194,0,9,525,1000,-1,276,-452,-530,785,1397,0,986
"2024-10-02",18,30630,"A",32122,27925,2133,6622,938,17194,0,9,280,999,-1,312,-452,-530,870,1397,0,986
"2024-10-02",19,30866,"A",32358,28135,2266,6622,1247,17194,0,9,235,999,-1,8,-452,-530,991,1397,0,986
"2024-10-02",20,30586,"A",32077,27924,2399,6622,1540,17194,0,8,360,999,-1,0,-452,-530,999,1397,0,986
"2024-10-02",21,30556,"A",32047,27943,2520,6622,2228,17194,0,8,369,999,-1,112,-452,-530,934,1397,0,986
"2024-10-02",22,30386,"A",31875,27834,2640,6622,2450,17194,0,6,402,999,-1,123,-452,-530,928,1397,0,986
"2024-10-02",23,29905,"A",31395,27366,2690,6622,2721,17194,0,7,314,984,-1,362,-452,-530,460,1397,0,986
"2024-10-02",24,29684,"A",31174,27130,2739,6622,3239,17194,0,7,215,983,-1,376,-452,-530,425,1397,0,986
"2024-10-02",25,29619,"A",31109,27080,2704,6622,3680,17194,0,7,82,999,-1,828,-452,-530,381,1397,0,986
"2024-10-02",26,29276,"A",30766,26703,2669,6622,3605,17194,0,7,-182,1000,-1,862,-452,-530,378,1397,0,986
"2024-10-02",27,28717,"A",30208,26192,2622,6622,3931,17194,0,7,-245,1001,-1,371,-452,-529,-2,1397,0,986
"2024-10-02",28,28073,"A",29592,25588,2574,6622,3895,17194,0,7,-234,1001,-1,329,-452,-529,-30,1397,0,986
"2024-10-02",29,27312,"A",28805,24838,2495,6622,3686,17194,0,8,-277,1001,-1,8,-452,-530,-2,1397,0,986
"2024-10-02",30,27493,"A",28985,25014,2415,6622,3572,17194,0,7,-228,1001,-1,0,-452,-529,-3,1397,0,986
"2024-10-02",31,27490,"A",29581,25010,2341,6622,3274,17194,0,7,-156,1001,-1,0,-452,-504,-627,1397,0,986
"2024-10-02",32,28390,"A",30522,25871,2266,6622,2882,17194,0,7,-99,1001,-1,0,-452,-529,-643,1398,0,963
"2024-10-02",33,29327,"A",30961,26739,2091,6622,2479,17194,0,7,-97,1000,-1,-95,-452,-529,497,1398,0,-50
"2024-10-02",34,30066,"A",31815,27397,1916,6622,1692,17194,0,9,162,999,-1,-104,-452,-529,615,1397,0,-154
"2024-10-02",35,31533,"A",33023,28667,1770,6622,1138,17194,0,8,230,999,-1,257,-452,-529,765,1397,0,55
"2024-10-02",36,32599,"A",34085,29653,1623,6622,513,17194,0,4,181,999,-1,299,-452,-529,775,1397,0,82
"2024-10-02",37,33074,"A",34559,30176,1586,6622,98,17194,0,3,432,975,-1,121,-452,-529,273,1397,0,578
"2024-10-02",38,33609,"A",35095,30702,1549,6622,0,17194,0,4,525,973,-1,114,-452,-529,235,1397,0,630
"2024-10-02",39,34481,"A",35967,31389,1558,6622,0,17194,0,4,273,997,-1,795,-452,-529,562,1397,0,957
"2024-10-02",40,34048,"A",35536,30985,1567,6622,0,17194,0,7,86,999,-1,884,-452,-528,585,1397,0,987
"2024-10-02",41,32909,"A",34399,29901,1549,6622,0,17194,0,7,210,1000,-1,447,-452,-530,253,1398,0,988
"2024-10-02",42,31664,"A",33155,28788,1530,6622,0,17194,0,8,126,1000,-1,443,-452,-530,229,1397,0,986
"2024-10-02",43,30247,"A",31738,27483,1501,6622,0,17194,0,8,68,981,-1,428,-452,-530,343,1397,0,902
"2024-10-02",44,28440,"A",29918,25839,1471,6622,0,17194,0,8,307,980,-1,427,-452,-517,352,1397,0,894
"2024-10-02",45,26766,"A",28120,24314,1420,6622,0,17194,0,8,412,998,-1,644,-452,-393,646,1397,0,933
"2024-10-02",46,25352,"A",26555,23024,1369,6622,0,17194,0,8,482,999,-1,661,-452,-242,667,1398,0,938
"2024-10-02",47,23991,"A",25096,21743,1312,6622,0,17194,0,8,288,999,-1,1019,-417,-179,977,1398,0,983
"2024-10-02",48,22873,"A",23954,20745,1255,6622,0,17194,0,6,303,998,-1,1047,-369,-205,999,1398,0,987
"2024-10-03",1,22122,"A",23245,20004,1183,6622,0,17194,0,5,283,999,-1,1006,-369,-248,999,1398,0,987
"2024-10-03",2,21801,"A",22843,19722,1111,6622,0,17194,0,5,324,999,-1,1003,-369,-167,999,1398,0,987
"2024-10-03",3,21594,"A",22574,19547,1062,6622,0,17194,0,5,343,999,-1,1042,-369,-105,999,1398,0,987
"2024-10-03",4,21557,"A",22436,19538,1013,6622,0,17194,0,5,319,999,-1,1044,-369,-4,999,1398,0,987
"2024-10-03",5,21119,"A",21994,19126,973,6622,0,17194,0,5,298,999,-1,1034,-369,0,999,1398,0,988
"2024-10-03",6,20951,"A",21826,18931,932,6622,0,17194,0,5,242,999,-1,1034,-369,0,999,1398,0,987
"2024-10-03",7,20790,"A",21665,18786,894,6622,0,17194,0,5,180,999,-1,1031,-369,0,999,1398,0,987
"2024-10-03",8,20602,"A",21482,18566,856,6622,0,17194,0,5,49,999,-1,1032,-374,0,999,1398,0,987
"2024-10-03",9,20496,"A",21344,18487,852,6622,0,17194,0,7,89,999,-1,1028,-332,-8,999,1398,0,987
"2024-10-03",10,20515,"A",21366,18502,847,6622,0,17194,0,10,-36,999,-1,1029,-245,-95,999,1397,0,987
"2024-10-03",11,20919,"A",21540,18882,849,6622,0,17194,0,6,242,999,-1,1004,-100,-14,999,1397,0,987
"2024-10-03",12,22045,"A",22697,19881,851,6622,0,17194,0,5,325,999,-1,902,-146,0,999,1397,0,988
"2024-10-03",13,24276,"A",25262,21954,861,6622,0,17194,0,7,352,999,-1,-327,-151,0,962,1397,0,987
"2024-10-03",14,26620,"A",27709,24132,871,6622,0,17194,0,9,417,999,-1,-388,-191,0,959,1397,0,987
"2024-10-03",15,29240,"A",30250,26540,847,6622,4,17194,0,5,902,999,-1,-423,-81,0,772,1397,0,988
"2024-10-03",16,30527,"A",31633,27744,823,6622,266,17194,0,4,1186,999,-1,-417,-176,-8,758,1397,0,987
"2024-10-03",17,30968,"A",31905,27928,815,6622,1091,17194,0,6,555,999,-1,764,-327,-103,983,1397,0,988
"2024-10-03",18,30667,"A",31620,27558,807,6622,2309,17194,0,8,-5,999,-1,1021,-422,-22,999,1397,0,987
"2024-10-03",19,30471,"A",31287,27382,817,6622,3524,17194,0,8,23,999,-1,1030,-307,0,1017,1397,0,987
"2024-10-03",20,29526,"A",30356,26451,826,6622,4731,17194,0,9,-32,999,-1,1029,-320,0,1019,1397,0,987
"2024-10-03",21,28215,"A",28924,25221,943,6622,5764,17194,0,9,-105,999,-1,1027,-199,0,1019,1397,0,987
"2024-10-03",22,27068,"A",27765,24186,1060,6622,6829,17194,0,8,-187,999,-1,1028,-188,0,1019,1397,0,987
"2024-10-03",23,26146,"A",26785,23321,1115,6622,7321,17194,0,8,197,999,-1,1027,-130,0,1019,1397,0,987
"2024-10-03",24,25627,"A",26136,22875,1170,6622,7166,17194,0,8,460,999,-1,1027,20,11,1019,1397,0,988
"2024-10-03",25,25713,"A",26222,23004,1170,6622,7031,17194,0,8,962,999,-1,1027,170,0,1019,1397,0,987
"2024-10-03",26,25882,"A",26391,23192,1170,6622,7181,17194,0,8,1082,999,-1,1027,172,0,1019,1397,0,987
"2024-10-03",27,25777,"A",26286,23192,1146,6622,6805,17194,0,8,1166,999,-1,1026,83,0,1019,1397,0,987
"2024-10-03",28,25784,"A",26293,23193,1122,6622,6281,17194,0,8,1306,999,-1,1027,186,0,1019,1397,0,987
"2024-10-03",29,25723,"A",26234,23190,1111,6622,5841,17194,0,10,1302,999,-1,1026,170,0,1001,1397,0,988
"2024-10-03",30,25791,"A",26304,23268,1099,6622,5462,17194,0,12,1271,999,-1,1026,191,0,999,1397,0,987
"2024-10-03",31,26240,"A",26750,23689,1083,6622,4629,17194,0,9,1381,999,-1,1026,334,0,999,1397,0,987
"2024-10-03",32,27025,"A",27535,24462,1066,6622,4050,17194,0,9,1411,999,-1,1010,311,3,999,1397,0,983
"2024-10-03",33,28255,"A",28765,25557,981,6622,3441,17194,0,9,1796,999,-1,591,389,81,999,1397,0,694
"2024-10-03",34,29822,"A",30334,27046,895,6622,2655,17194,0,11,2039,999,-1,588,400,15,999,1397,0,668
"2024-10-03",35,31586,"A",32095,28659,868,6622,1704,17194,0,8,2158,999,-1,863,386,0,999,1397,0,866
"2024-10-03",36,32759,"A",33263,29775,840,6622,784,17194,0,3,2077,999,-1,901,399,45,999,1397,0,883
"2024-10-03",37,33356,"A",33859,30411,896,6622,120,17194,0,2,2248,944,-1,687,400,15,762,1397,0,765
"2024-10-03",38,34020,"A",34522,31044,952,6622,0,17194,0,1,2415,939,-1,684,400,112,745,1397,0,754
"2024-10-03",39,34382,"A",34884,31377,1011,6622,30,17194,0,1,2493,941,-1,721,397,25,802,1397,0,799
"2024-10-03",40,33891,"A",34398,30957,1069,6622,0,17194,0,6,2531,941,-1,726,300,0,806,1397,0,806
"2024-10-03",41,33124,"A",33627,30290,1123,6622,0,17194,0,2,2403,995,-1,901,232,17,922,1397,0,956
"2024-10-03",42,32019,"A",32526,29298,1176,6622,0,17194,0,6,2508,999,-1,908,88,0,930,1397,0,969
"2024-10-03",43,30717,"A",31251,28121,1236,6622,0,17194,0,6,2815,965,-1,537,-27,0,922,1397,0,893
"2024-10-03",44,29276,"A",29816,26892,1295,6622,0,17194,0,6,3273,962,-1,530,40,-33,921,1397,0,886
"2024-10-03",45,27394,"A",27900,25204,1328,6622,0,17194,0,5,3651,997,-1,558,185,27,956,1397,0,975
"2024-10-03",46,25783,"A",26289,23767,1360,6622,0,17194,0,5,3731,1000,-1,561,335,64,959,1397,0,984
"2024-10-03",47,24255,"A",24761,22376,1381,6622,0,17194,0,5,3683,999,-1,923,337,141,996,1397,0,984
"2024-10-03",48,23124,"A",23630,21397,1402,6622,0,17194,0,5,3932,998,-1,951,291,280,999,1397,0,983
"2024-10-04",1,22487,"A",22991,20841,1408,6622,0,17194,0,3,4230,908,-1,775,395,233,835,1397,0,925
"2024-10-04",2,22051,"A",22554,20369,1413,6622,0,17194,0,2,4074,902,-1,764,400,281,823,1397,0,916
"2024-10-04",3,21556,"A",22059,20000,1424,6622,0,17194,0,2,4154,992,-1,431,400,427,582,1397,0,707
"2024-10-04",4,21639,"A",22145,20122,1434,6622,0,17194,0,5,4322,1001,-1,425,400,471,564,1397,0,687
"2024-10-04",5,21577,"A",22083,20129,1440,6622,0,17194,0,5,4291,1000,-1,370,400,504,584,1397,0,703
"2024-10-04",6,21150,"A",21654,19716,1445,6622,0,17194,0,3,4286,1001,-1,368,400,450,585,1397,0,703
"2024-10-04",7,20859,"A",21363,19429,1450,6622,0,17194,0,3,4239,1000,-1,313,400,445,953,1397,0,525
"2024-10-04",8,20785,"A",21289,19297,1455,6622,0,17194,0,3,4163,999,-1,309,400,439,979,1397,0,499
"2024-10-04",9,20341,"A",20902,18926,1480,6622,0,17194,0,4,4203,987,-1,8,388,341,652,1397,0,-56
